ITEM,Consumo
16/03/2012,27841.5247682699
17/03/2012,26264.7543398034
18/03/2012,24272.7296364390
19/03/2012,26420.1907593406
20/03/2012,27030.3536536881
21/03/2012,27320.0196461012
22/03/2012,27540.7212332553
23/03/2012,27331.3660938128
24/03/2012,25830.3136026338
25/03/2012,23457.2411102118
26/03/2012,27117.8044118789
27/03/2012,27300.6406323321
28/03/2012,26599.8422639686
29/03/2012,26979.4351064583
30/03/2012,27602.8905451876
31/03/2012,26186.2521783673
01/04/2012,24647.4703945840
02/04/2012,28116.0913112077
03/04/2012,28269.0273318226
04/04/2012,28272.2209039313
05/04/2012,27614.0720495193
06/04/2012,24523.6399679197
07/04/2012,25831.3521382673
08/04/2012,24254.0367320684
09/04/2012,26115.3890707371
10/04/2012,27566.6567013149
11/04/2012,28086.6187500715
12/04/2012,28509.7711607880
13/04/2012,28882.8211624049
14/04/2012,26697.7012791878
15/04/2012,24235.3155126633
16/04/2012,26946.5793789649
17/04/2012,27542.4779642346
18/04/2012,28106.3837431967
19/04/2012,28406.8460291885
20/04/2012,28482.4499646433
21/04/2012,25373.9556370032
22/04/2012,24519.9687542631
23/04/2012,27797.2197055320
24/04/2012,28190.4337211315
25/04/2012,28072.5540660729
26/04/2012,28094.4041374749
27/04/2012,28120.6610901071
28/04/2012,28087.1808691538
29/04/2012,24562.4737837329
30/04/2012,28097.9184088126
01/05/2012,25195.8552194860
02/05/2012,28666.2621789955
03/05/2012,29036.0230259679
04/05/2012,28736.1783104188
05/05/2012,27185.3404466620
06/05/2012,24920.0626352887
07/05/2012,28490.8453572591
08/05/2012,28699.1189094523
09/05/2012,28094.0535635547
10/05/2012,28806.7136285177
11/05/2012,28699.4552005384
12/05/2012,27157.1671200024
13/05/2012,24752.9282948198
14/05/2012,28526.8248528900
15/05/2012,29081.1954153874
16/05/2012,29259.3075080775
17/05/2012,29105.2629376128
18/05/2012,28806.1170450120
19/05/2012,27067.2378512048
20/05/2012,25106.0812361582
21/05/2012,28640.0025087812
22/05/2012,28958.9105789200
23/05/2012,29422.7577122439
24/05/2012,29464.8778996542
25/05/2012,29157.9138117839
26/05/2012,27709.8729445103
27/05/2012,25259.5838102616
28/05/2012,28946.2893508420
29/05/2012,29324.0937631666
30/05/2012,29554.7234334254
31/05/2012,29822.8369591050
01/06/2012,29312.6359895605
02/06/2012,27377.0137758288
03/06/2012,23625.0106079100
04/06/2012,27800.6744931385
05/06/2012,29073.4676911642
06/06/2012,29606.0812954038
07/06/2012,26531.3241358873
08/06/2012,29016.2058257734
09/06/2012,27639.2592014803
10/06/2012,25049.4914556986
11/06/2012,28913.3245886874
12/06/2012,29654.7874927590
13/06/2012,29518.1763301946
14/06/2012,29292.3175833056
15/06/2012,29249.3600748140
16/06/2012,27174.5321981413
17/06/2012,24827.0996787003
18/06/2012,28838.1663231492
19/06/2012,29312.8766281189
20/06/2012,29474.6833776316
21/06/2012,29240.2472595474
22/06/2012,28572.9763847727
23/06/2012,26906.2056198127
24/06/2012,24896.0023286309
25/06/2012,27782.2453962887
26/06/2012,27116.7503119226
27/06/2012,28462.5362876540
28/06/2012,28449.5106341944
29/06/2012,28425.3583303210
30/06/2012,26794.1895695080
01/07/2012,24700.7198093785
02/07/2012,27680.4656091035
03/07/2012,28010.3549208279
04/07/2012,28274.2018881502
05/07/2012,28149.0721460688
06/07/2012,28264.9926121205
07/07/2012,26853.1926875181
08/07/2012,24844.7064962414
09/07/2012,27827.5647160159
10/07/2012,28525.1461164620
11/07/2012,28482.3795325203
12/07/2012,28479.5461285142
13/07/2012,28634.7171671882
14/07/2012,26622.7309084608
15/07/2012,24321.5345496699
16/07/2012,27712.9865122885
17/07/2012,28878.5101833236
18/07/2012,28816.0314940947
19/07/2012,28673.8410012645
20/07/2012,28781.5403063359
21/07/2012,26520.2144950492
22/07/2012,24446.2646460763
23/07/2012,28439.3884796542
24/07/2012,29248.6653071763
25/07/2012,28820.6025535040
26/07/2012,28826.8545476410
27/07/2012,29071.8268161510
28/07/2012,27266.0887667557
29/07/2012,25360.5775849119
30/07/2012,29325.4512137371
31/07/2012,29746.2531537960
01/08/2012,29756.2778921779
02/08/2012,30332.5968293291
03/08/2012,30186.3497021656
04/08/2012,28119.5007766672
05/08/2012,25740.8503953902
06/08/2012,29897.3839171681
07/08/2012,30372.8024301487
08/08/2012,29664.2779578328
09/08/2012,29525.8967033946
10/08/2012,29246.5075671594
11/08/2012,28188.8967470040
12/08/2012,25733.9461993317
13/08/2012,29784.2080784528
14/08/2012,30231.8813047145
15/08/2012,27503.0645638292
16/08/2012,30029.3436690189
17/08/2012,30250.2559780824
18/08/2012,28392.7380688484
19/08/2012,26540.8310579377
20/08/2012,30246.8553612690
21/08/2012,30377.1431944967
22/08/2012,30783.2630018676
23/08/2012,30485.8713396609
24/08/2012,30433.0952716442
25/08/2012,28536.1574016445
26/08/2012,26577.2216038968
27/08/2012,30262.6390806241
28/08/2012,30643.6073665283
29/08/2012,30285.4334499286
30/08/2012,30465.1541028463
31/08/2012,30386.7702569398
01/09/2012,28113.7561690297
02/09/2012,25675.6477709645
03/09/2012,29708.6092529559
04/09/2012,30309.7768296732
05/09/2012,30774.0580235794
06/09/2012,30748.4476062686
07/09/2012,27428.5106268786
08/09/2012,28137.1603751043
09/09/2012,26824.0136299030
10/09/2012,30731.7552075996
11/09/2012,30765.1393934294
12/09/2012,30641.3143170168
13/09/2012,31319.6050083721
14/09/2012,31452.4982062968
15/09/2012,29278.3779317268
16/09/2012,27160.9839054277
17/09/2012,30655.7221611507
18/09/2012,31390.0892763670
19/09/2012,31509.5274313334
20/09/2012,30644.3114582069
21/09/2012,31008.4652458410
22/09/2012,29328.4242215975
23/09/2012,27151.6159923567
24/09/2012,30540.4225771099
25/09/2012,30501.5847196602
26/09/2012,31335.7053215324
27/09/2012,30975.0614692573
28/09/2012,30203.3824575845
29/09/2012,28530.3148648990
